BT_B10,MNDWI,NDBI,NDVI,date,lon,lat,LST_C,label_C,label_K,dist_deg
285.03377798,-0.5143098150268121,0.0798107441877949,0.3744966227598711,2023-01-04,121.30967089035077,31.724207756548466,11.883777980000048,11.050000000000011,284.2,0.005076385870051668
284.03913416,-0.178676360299632,0.0009065775573353612,0.0981018651953721,2023-01-04,121.00988982029156,31.7313520289722,10.889134160000026,12.590000000000032,285.74,0.021667498233045673
284.92440134000003,-0.2247679936911183,-0.0991278407325308,0.2630426243557545,2023-01-04,121.26768181157279,31.38680262803296,11.774401340000054,11.610000000000014,284.76,0.00944666311631894
284.78768054,0.0872125279642057,-0.2783076269987264,0.2569814523647192,2023-01-04,120.96254552328203,31.35812365484797,11.63768054000002,11.110000000000014,284.26,0.0077848194309502435
280.7988512,0.96280159850966,-1.362518301610543,-1.4826802273407127,2023-01-04,120.85537106565144,31.776110790201333,7.648851200000024,11.810000000000002,284.96,0.021049428051694744
284.94832748,-0.0064018623599592,-0.1828947757006583,0.1931664159430433,2023-01-04,121.0763019414016,30.92955461138271,11.798327480000012,11.53000000000003,284.68,0.004581644958875715
285.67294772,-0.0098205338434909,-0.125638922193475,0.1652730598379931,2023-01-04,121.02965674396282,31.192042717174218,12.522947720000047,11.970000000000027,285.12,0.004915836371448827
285.47128454,-0.2248274313934563,-0.0981769499033105,0.2759955061790039,2023-01-04,121.04123569982099,31.201840162167052,12.321284540000022,12.650000000000034,285.8,0.005514474901847372
287.7374318,-0.2244220688614851,0.0363395521792559,0.1137199929910636,2023-01-04,121.21069649321818,31.56515656290345,14.587431800000047,11.510000000000048,284.66,0.003688224717585519
285.30721958000004,-0.11524697203808,-0.107576458575964,0.1821579695708069,2023-01-04,121.07694808581174,31.503621000331616,12.15721958000006,11.730000000000018,284.88,0.004060420526179266
284.35017398,-0.2777235550915102,-0.0736157280935611,0.2657836530377307,2023-01-04,121.036860514425,31.045202984000575,11.200173980000045,11.03000000000003,284.18,0.005098882300142146
287.29992524,-0.2661059213219696,0.069510814889336,0.1354638226041584,2023-01-04,120.9655175748093,30.97310778557278,14.149925240000016,12.07000000000005,285.22,0.004395718548822074
285.8404307,-0.0995407212041291,-0.0809694543335317,0.2147036631027461,2023-01-04,121.0696314906866,31.64663106489659,12.690430700000036,12.150000000000034,285.3,0.0009606538404700832
286.05918398,-0.4185642026799184,0.0758038682584761,0.3057037184935871,2023-01-04,120.8610491377217,31.694906772247542,12.909183980000023,12.050000000000011,285.2,0.003898393138120904
281.71829858,0.3296361692074309,-0.1691786099553089,-0.0643052712069264,2023-01-04,121.38192054813177,31.850336235310255,8.568298580000032,11.250000000000057,284.40000000000003,0.012262170017318753
286.2164129,-0.1923995852679979,-0.1831762280843966,0.3670689609034224,2023-01-04,121.15542873857608,31.273570409387947,13.066412900000046,11.750000000000057,284.90000000000003,0.006083447036506017
285.36532592000003,-0.2409568762068225,-0.0498710514644281,0.260288288998876,2023-01-04,120.88758699695836,31.405153980317824,12.215325920000055,10.310000000000002,283.46,0.017104875217268983
286.85900066,-0.2422769199408855,-0.1702791014295439,0.3767768906116107,2023-01-04,121.2555884572697,31.827289408287953,13.709000660000015,12.210000000000036,285.36,0.0034525202158668796
285.88828298,-0.2344574346853502,-0.1937102341019109,0.4295297582104138,2023-01-04,120.893780323903,31.701028795525367,12.738282980000008,11.750000000000057,284.90000000000003,0.0032708869846261633
286.79405828,-0.2935775858349656,0.0047922573207595,0.2520046881455685,2023-01-04,120.97403408488786,31.24059444963717,13.644058280000024,11.850000000000025,285.0,0.00568676470918752
283.05816242000003,-0.0773832603999333,-0.1189261015311206,0.2134540750323415,2023-01-04,121.01093128558342,31.184397677488178,9.908162420000053,11.250000000000057,284.40000000000003,0.005623424091930435
286.11729032,-0.1947569926270208,-0.3258429086243655,0.5409124299669982,2023-01-04,121.12976734149338,31.042912573395707,12.967290320000018,11.850000000000025,285.0,0.004386370280771594
285.98740556,-0.2876172576949075,0.028611690954228,0.2005273609166964,2023-01-04,120.90829144994171,30.78242303234656,12.837405560000036,12.050000000000011,285.2,0.0035656135034461875
285.5840792,-0.4355373135640144,0.0609479639625595,0.3305477069201953,2023-01-04,121.23681892806438,31.78748839929792,12.434079200000042,11.03000000000003,284.18,0.003988968832070778
286.03183982,-0.114261697113436,-0.0643347828827125,0.1299815325321841,2023-01-04,120.9715694770098,31.34962807468283,12.881839820000039,11.110000000000014,284.26,0.01174386218609608
283.31451392,-0.3080299190208319,-0.2125559369970321,0.5014226963263333,2023-01-04,120.89971839060313,31.052947548632712,10.164513920000047,9.27000000000004,282.42,0.009208255795130156
285.35507186,-0.3052858403863129,-0.0209387125198993,0.2042886020122204,2023-01-04,120.97939570500789,30.77387311780266,12.205071860000032,11.510000000000048,284.66,0.004608126221228127
286.03867586,-0.1462309691793537,-0.0116230668246294,0.1239150026087369,2023-01-04,121.34608762440004,31.6453947445592,12.888675860000035,10.750000000000057,283.90000000000003,0.009168452593598874
282.01566632000004,0.8826118559198836,-0.5571635311143265,-0.6177048076743273,2023-01-04,120.96262636634962,31.774431350910824,8.86566632000006,11.250000000000057,284.40000000000003,0.01813895139296014
285.70370990000004,-0.1685339387572357,-0.0172846240964855,0.1574821211712319,2023-01-04,121.03439549383822,31.59000142906358,12.553709900000058,11.29000000000002,284.44,0.004797293709872841
279.96827234,0.6822703335283794,-0.3361858190709047,-0.2895677608059799,2023-01-04,120.99139648614664,31.803924534400075,6.818272340000021,11.630000000000052,284.78000000000003,0.015538684596210165
285.01668788,-0.18489993253879,0.0032287493554401,0.1419638637437742,2023-01-04,120.91829342351605,31.387536491680798,11.866687880000029,10.110000000000014,283.26,0.00695385389111208
288.34925738,-0.2230206944238653,0.0258614439737759,0.1169087173884645,2023-01-04,121.21018689819557,31.248845138323954,15.199257380000006,12.310000000000002,285.46,0.009530969904658728
284.32282982000004,0.1779211760920005,-0.314667344403027,0.1684025599196886,2023-01-04,120.93275160826373,31.407394630703795,11.17282982000006,12.090000000000032,285.24,0.009980879141113223
281.05178468,0.8626027479450411,-0.666294263370088,-0.4742440265452817,2023-01-04,121.25710414975215,31.694398712426022,7.901784680000048,10.33000000000004,283.48,0.007178329777946161
283.4478167,-0.0458965093320418,-0.139714106237264,0.1480338292487191,2023-01-04,120.95164060383271,31.33880795600759,10.297816699999998,11.150000000000034,284.3,0.004478754783868164
286.01816774,-0.3741955255899478,0.0221496143763534,0.2361558042361077,2023-01-04,120.96906121946176,30.781507951390477,12.868167740000047,11.670000000000016,284.82,0.005792194089685565
287.50842446,-0.3848672746759949,0.0017789362531987,0.3027748463591781,2023-01-04,121.12810386181957,31.18016371880478,14.358424460000037,13.07000000000005,286.22,0.008635168293149337
284.182691,-0.2734965400349182,-0.0910496634527925,0.3600852675382398,2023-01-04,121.34205118805964,31.68159681955163,11.032691,11.470000000000027,284.62,0.003982222004151876
286.5923951,-0.1849381249239533,-0.009868066935397,0.1517044756980914,2023-01-04,120.96644905505813,31.329531317342884,13.442395099999999,12.430000000000009,285.58,0.0037985667866145306
286.51378064,-0.1862359293493181,-0.0565052824224274,0.2502861080688631,2023-01-04,120.93701360712889,30.98933348073806,13.363780640000016,11.930000000000009,285.08,0.00524621609955656
284.5074029,-0.4147671213369545,-0.0697441110769273,0.4544115373773562,2023-01-04,121.2087199876958,31.875737066652476,11.357402900000011,10.970000000000027,284.12,0.004718037106438004
283.60504562,-0.2203406440485289,0.0013267825122023,0.1422422514485422,2023-01-04,121.1752706445925,31.798509787742713,10.455045620000021,11.010000000000048,284.16,0.0021436630138611705
285.64560356,-0.0368940960257292,-0.127663480958225,0.1672434833056595,2023-01-04,120.87692774890826,31.737505827368178,12.495603560000006,12.010000000000048,285.16,0.0035606830538123186
282.08744474,0.8736581172660578,-0.5888896116568012,-0.5672754973692137,2023-01-04,121.14248049160936,31.770852387991166,8.937444740000046,12.750000000000057,285.90000000000003,0.03629981810902667
286.62315728,-0.2737960981414223,-0.0176277222298314,0.2473788037775445,2023-01-04,121.19516653328117,31.393061170914724,13.47315728000001,11.630000000000052,284.78000000000003,0.0032144342965881425
284.07331436,0.1500746703115902,-0.4369602763385147,0.4428150517720346,2023-01-04,120.90948156919922,31.061381401293026,10.923314360000006,9.630000000000052,282.78000000000003,0.010460386331272914
286.04892992,-0.3213319033757212,0.0381035174535241,0.2207898019978442,2023-01-04,121.09325770647251,31.389179939263947,12.89892992,12.010000000000048,285.16,0.01202424821225745
284.46638666,-0.1867551831093215,-0.2135941584783196,0.4027716994894236,2023-01-04,121.0310952924472,31.074293961342626,11.316386660000035,11.810000000000002,284.96,0.003921657765457248
284.5415831,-0.1603365765151422,-0.0629560428754056,0.1398983401176892,2023-01-04,120.89145744340459,30.85833675038441,11.391583100000048,10.77000000000004,283.92,0.005187010871791633
285.60800534,-0.4187425419966737,0.0818356686216455,0.2433364190634277,2023-01-04,121.23127506547898,31.808489436687967,12.45800534,12.610000000000014,285.76,0.0029172605020114386
281.64993818,0.8838412416134509,-0.6610249454502567,-0.5344924470300465,2023-01-04,121.23244042760595,31.682523304794326,8.499938180000015,10.33000000000004,283.48,0.023260606004723117
287.04357374,-0.3280093999986336,0.0654747550040558,0.1782518260533061,2023-01-04,120.88534166788645,31.22991449590586,13.893573740000022,10.990000000000007,284.14,0.0043541268022771465
285.79599644,-0.2560776053014619,0.0279144440416386,0.2279094978645459,2023-01-04,121.12197674010238,31.677279504184245,12.645996440000033,12.83000000000004,285.98,0.00489926347726668
285.3448178,-0.3149306330017396,-0.1516979394497525,0.422520492240319,2023-01-04,120.94408781221387,31.697910746318502,12.19481780000001,11.910000000000023,285.06,0.006015888228085947
286.27110122,-0.3179526834568287,-0.0747569146194811,0.4000769843614327,2023-01-04,121.20099243433226,31.325656097137305,13.121101220000014,13.210000000000036,286.36,0.007236325285886613
285.48837464,-0.3247583786123,-0.1374881624155716,0.4537579770740392,2023-01-04,121.03832526575826,31.54481608127775,12.33837464000004,12.470000000000027,285.62,0.004384500661085785
287.48791634,-0.1908972864359709,0.0422462776326157,0.0827269317329332,2023-01-04,121.06435543812535,31.362628694500106,14.33791634000005,12.550000000000011,285.7,0.0033982285409874333
286.82823848,-0.2133626170384926,-0.0947678880964495,0.2889358202438851,2023-01-04,121.13982528063494,30.89108330768293,13.678238480000005,11.450000000000044,284.6,0.0021801930374454968
284.71590212,-0.1037402865553369,-0.0303345998284104,0.0646395055787035,2023-01-04,121.18507890144525,31.47528332655596,11.565902120000032,11.83000000000004,284.98,0.0015205588465552022
286.10703626,-0.2642472632179271,-0.1178662939669229,0.3885660550237504,2023-01-04,121.20398273627941,31.286710291604404,12.957036259999995,11.510000000000048,284.66,0.0017293432261138314
285.01326986000004,-0.0518197539207697,-0.1473000628454485,0.2764988525530694,2023-01-04,121.01879740696366,31.11816872456809,11.86326986000006,10.27000000000004,283.42,0.0013963094956604893
285.64218554,-0.3064812049323719,-0.110911083849331,0.3714311318218478,2023-01-04,121.17600378215347,31.551758411115376,12.492185540000037,11.29000000000002,284.44,0.004047715056786175
284.9517455,0.214160107184726,-0.4674176751840868,0.3256940705990925,2023-01-04,120.91764561334391,31.550629168732314,11.801745500000038,11.29000000000002,284.44,0.0031713294935801347
285.62851346,-0.3080169439576243,0.0397895881099788,0.1972487069234126,2023-01-04,121.24842309405041,31.838621381495958,12.478513460000045,11.890000000000043,285.04,0.00540561148042971
284.40828032,-0.4212673980677911,0.0648868822692251,0.2503149606299211,2023-01-04,121.16953267579767,31.814739200713944,11.25828032000004,11.590000000000032,284.74,0.01287591747350152
283.8237989,0.1215527721244073,-0.0752861333179961,-0.0062851296224934,2023-01-04,120.88871937850826,31.00805770833179,10.673798900000008,10.990000000000007,284.14,0.0027948474966802872
285.42001424,-0.3527841787474842,-0.0140313579590751,0.2474908296771916,2023-01-04,121.11423138973696,31.231678061848257,12.270014240000023,11.890000000000043,285.04,0.002336827142504127
285.85068476000004,-0.1003514117056452,-0.2071743956893755,0.3583147376250824,2023-01-04,121.14423776385932,31.14007237260623,12.700684760000058,11.390000000000043,284.54,0.005419988672141938
286.7120258,-0.2741487346788929,-0.0806593380130759,0.3234244595830017,2023-01-04,120.99253861207924,31.712633386005052,13.562025800000015,12.170000000000016,285.32,0.011097811929197053
288.03138152,-0.3677966790288974,0.0671430253303266,0.2107502615277924,2023-01-04,121.27274591116857,31.474318293498097,14.881381520000048,12.630000000000052,285.78000000000003,0.003675562260138447
285.17733482,-0.2276327711688537,-0.1713409160410767,0.4092932170197613,2023-01-04,120.97109366225268,31.871815407645023,12.027334820000021,11.690000000000056,284.84000000000003,0.0014311163697658296
283.98444584000003,-0.277378447872838,-0.1991023174864889,0.5089680929546293,2023-01-04,121.00571394304406,31.079081809213484,10.834445840000058,10.310000000000002,283.46,0.0027630347932137652
286.8487466,-0.3210680089097167,0.0262644876037235,0.1965289187733856,2023-01-04,120.86266436577466,30.936094929311277,13.69874660000005,12.130000000000052,285.28000000000003,0.0011364747395321798
282.16264118000004,0.8658275039586298,-0.5772655509946322,-0.5635702802823793,2023-01-04,120.97713762451515,31.787357086061473,9.01264118000006,11.630000000000052,284.78000000000003,0.03684780960474851
283.13677688,-0.3790479703946232,-0.1284707802379546,0.4667929352715564,2023-01-04,121.31057916595408,31.746538860398918,9.986776880000036,10.730000000000018,283.88,0.004665880910539034
285.17733482,-0.2568768051898354,-0.1361800454622307,0.3771223425652546,2023-01-04,121.12589150729384,31.627237168849657,12.027334820000021,12.390000000000043,285.54,0.00548259285650267
287.45373614,-0.2396419411412874,0.0202835187023888,0.1907514450867051,2023-01-04,121.23454704835774,31.458896342600617,14.303736140000012,12.550000000000011,285.7,0.0015792046201384554
284.91072926,-0.2285097892252687,-0.0289726285115001,0.1722590589458514,2023-01-04,121.19878117780566,31.76310089644123,11.760729260000005,10.090000000000032,283.24,0.002888886114787256
285.2251871,-0.4355920170387315,0.0730289379967454,0.30626386500162,2023-01-04,121.1038418335533,30.92379139227596,12.07518710000005,11.650000000000034,284.8,0.004357953954571753
287.43322802,-0.3426113247815743,0.0056785066027209,0.2866500984039879,2023-01-04,121.1149007535585,31.68536311028742,14.283228020000024,12.210000000000036,285.36,0.002515203985262372
284.63045162000003,-0.250046390796066,-0.0986980190154447,0.3278289254277369,2023-01-04,121.0145358494969,31.552230102292203,11.480451620000053,11.810000000000002,284.96,0.0036173396116892004
284.81844272,-0.4712350457424347,-0.0467097950924792,0.4798101485128569,2023-01-04,121.31270008437373,31.73676783369165,11.66844272000003,11.210000000000036,284.36,0.0015345585557498544
285.08163026,-0.051600580640232,-0.1439410901311044,0.2136880724258981,2023-01-04,120.85381856697713,31.06090916374649,11.93163026000002,10.230000000000018,283.38,0.002360299731319865
288.32533124,-0.1059605093190626,-0.0099339207048458,0.0923797157730473,2023-01-04,121.04689152917044,31.074073720332876,15.175331240000048,12.07000000000005,285.22,0.0029405271490766226
285.95322536000003,-0.2632578863922148,0.1070519538853121,0.0878844259603808,2023-01-04,121.04826713901929,31.796497980033585,12.803225360000056,12.170000000000016,285.32,0.022011350296078463
285.8404307,-0.2693561331957479,0.0458710643868337,0.1462386511024644,2023-01-04,121.18244838758828,31.500390179858506,12.690430700000036,12.450000000000044,285.6,0.005249581104028479
285.65585762,-0.4019529149554632,0.035389724375687,0.3132071332309524,2023-01-04,120.93138596860034,31.270124052273577,12.505857620000029,12.250000000000057,285.40000000000003,0.0017585157804035996
285.35165384,-0.3765545872626737,0.0113525061626952,0.3158640722334989,2023-01-04,121.09439995696698,30.853431224229514,12.201653840000006,11.710000000000036,284.86,0.0033198062492335867
288.4039457,-0.1618766434469715,0.005710178492992,0.1015871260299728,2023-01-04,120.95032292078677,31.865305158601757,15.253945700000031,11.53000000000003,284.68,0.0019120866528572643
285.02694194000003,-0.2166912139579674,-0.0209344729344729,0.1541072728326752,2023-01-04,121.0431211807949,31.72352244146648,11.876941940000052,11.33000000000004,284.48,0.02566703208983154
286.41465806,-0.3799471041920719,-0.0248668248354895,0.3668664223825906,2023-01-04,121.02638974060025,31.285819291636944,13.264658060000045,12.730000000000018,285.88,0.002035886463985042
286.01474972,-0.2911495677549932,0.020669126538712,0.1719107126955386,2023-01-04,121.00196706609643,31.66322935173596,12.86474972000002,12.050000000000011,285.2,0.0045222930140186735
287.09142602,-0.222059648620997,-0.0038470850932177,0.2083940542116,2023-01-04,121.21524925353073,31.513693937635423,13.941426019999994,12.510000000000048,285.66,0.004245771837057872
286.30528142000003,-0.2204542326221611,-0.1632836018080759,0.3779874354445663,2023-01-04,121.12693907979885,31.370383016597224,13.155281420000051,12.750000000000057,285.90000000000003,0.0038875561177947157
282.63090992,0.8503788289950722,-0.5773853323522203,-0.5374296452140764,2023-01-04,121.18639685376651,31.66929080014001,9.480909920000045,12.710000000000036,285.86,0.004174809938038573
285.2251871,-0.3301682079662127,0.0075231098462284,0.2266873905011213,2023-01-04,121.02974845488893,30.732347968433878,12.07518710000005,11.07000000000005,284.22,0.0030135879828595254
286.32920756,-0.2876774829360879,-0.0203886123664534,0.3101118588172377,2023-01-04,121.04355312802899,30.88889586361666,13.179207560000009,11.210000000000036,284.36,0.0050450431709450645
284.92440134000003,-0.1990387778747266,-0.185973566913,0.4003256357924186,2023-01-04,121.03703836817968,31.347042296679437,11.774401340000054,13.350000000000025,286.5,0.005098997818902223
285.91562714,-0.1582343340797813,-0.0322110048099793,0.0730125936833777,2023-01-04,121.11665976173623,31.146006077199885,12.76562714000005,11.590000000000032,284.74,0.011235749854565224
285.44052236,-0.2910746192461498,-0.0564958402248393,0.2886569790371022,2023-01-04,121.2595802606516,31.442308290724288,12.290522360000011,12.230000000000018,285.38,0.004835751466755828
283.0889246,0.7146101576951958,-0.4219468763911557,-0.3857174909452227,2023-01-04,120.96088341267205,30.97737013436106,9.938924600000007,12.07000000000005,285.22,0.004283849877976441
286.36680578,-0.3836264478916183,-0.0109370348108909,0.338226217830028,2023-01-04,121.0882490588843,31.066544422495983,13.216805780000016,12.310000000000002,285.46,0.004266954030837173
284.03229812,0.1699949514780948,-0.1264703711903181,-0.0538620783696339,2023-01-04,121.0096736225254,31.006518958318416,10.88229812000003,10.810000000000002,283.96,0.0038799000820359223
284.98250768,-0.155217283272523,-0.0840600147237227,0.211920990402003,2023-01-04,121.09372015721202,31.504106379204135,11.832507680000049,11.310000000000002,284.46,0.0102923142407195
285.9771515,-0.3142747237375857,-0.0487243090007086,0.3037239816868833,2023-01-04,121.06790197427812,30.96242022434041,12.827151500000014,11.630000000000052,284.78000000000003,0.003271372222433513
283.80329078,-0.2112641815235009,-0.0945396445581966,0.2425406813317173,2023-01-04,121.04325029970165,30.71515883780711,10.65329078000002,11.010000000000048,284.16,0.00635093082309525
285.04403204,-0.1383907913003241,-0.136157138154285,0.2789574454944104,2023-01-04,121.09740363752682,30.903911278238485,11.894032040000013,11.930000000000009,285.08,0.004300887105936749
286.28819132,-0.3490262169335086,0.0189758964475218,0.296535350120677,2023-01-04,120.90678613087685,31.002346087196823,13.138191320000033,11.630000000000052,284.78000000000003,0.0051422360888545154
286.81798442,-0.3917494327270022,0.0087789305666399,0.3048441138054404,2023-01-04,121.07402519541756,30.951589683948736,13.667984420000039,11.990000000000007,285.14,0.0035753140384416795
286.34971568000003,-0.0920426579163248,-0.093660138571829,0.1495710304530491,2023-01-04,120.93803474856398,30.77085632695057,13.199715680000054,11.890000000000043,285.04,0.005528456888123573
286.53087073999995,-0.3330188218834898,0.0082563275953292,0.2441727640393936,2023-01-04,120.86135626820807,30.993038744703465,13.380870739999978,11.390000000000043,284.54,0.0038566411979244057
286.12070834,-0.3483177834322872,0.056477149819518,0.2143803565738054,2023-01-04,120.9398651943261,30.723134578317566,12.970708340000044,11.510000000000048,284.66,0.003448585942796707
284.95516352,-0.0224851214703065,-0.1707402951791319,0.1926824893884137,2023-01-04,121.0763019414016,30.92955461138271,11.805163520000008,11.53000000000003,284.68,0.004581644958875715
284.32966586,-0.243350514777374,-0.0654145726127785,0.291567551822904,2023-01-04,120.88508109964121,30.67672441908396,11.17966586,11.350000000000025,284.5,0.00448270014945529
287.22814682,-0.2624724391793417,0.0660387033662305,0.135344042196116,2023-01-04,120.9655175748093,30.97310778557278,14.078146820000029,12.07000000000005,285.22,0.004395718548822074
285.18417086,-0.3689381976218433,-0.0474195820615167,0.4616130638777489,2023-01-04,120.89885409541772,30.67129765434262,12.034170860000017,11.390000000000043,284.54,0.005688122328317961
285.90879110000003,-0.2963867143513472,0.0206747852730277,0.2225458859778825,2023-01-04,120.90829144994171,30.78242303234656,12.758791100000053,12.050000000000011,285.2,0.0035656135034461875
285.33456374,-0.3202364549535535,-0.0267228991232791,0.209577536243872,2023-01-04,120.97939570500789,30.77387311780266,12.184563740000044,11.510000000000048,284.66,0.004608126221228127
286.36680578,-0.2661869344142082,-0.0223126508872794,0.1989958623105382,2023-01-04,120.96906121946176,30.781507951390477,13.216805780000016,11.670000000000016,284.82,0.005792194089685565
286.62315728,-0.1423039412540876,-0.1018415147106914,0.2413512723761608,2023-01-04,120.93701360712889,30.98933348073806,13.47315728000001,11.930000000000009,285.08,0.00524621609955656
285.09188432,-0.1719036761025526,-0.106673873644717,0.2070049705236387,2023-01-04,120.89145744340459,30.85833675038441,11.941884320000042,10.77000000000004,283.92,0.005187010871791633
286.85558264,-0.2236820724715058,-0.0231360085984044,0.2244300541115939,2023-01-04,121.13982528063494,30.89108330768293,13.705582640000046,11.450000000000044,284.6,0.0021801930374454968
284.66463181999995,-0.1911141583818992,-0.1566714239944077,0.3436492003699276,2023-01-04,120.97135539987002,30.913399850125387,11.514631819999977,11.350000000000025,284.5,0.005522218400896236
